n_estimators,num_leaves,max_depth,learning_rate,mae
1000,256,32,0.1,0.005438938816213512
2500,32,32,0.1,0.0055082343243836596
2500,64,32,0.1,0.005543495735012698
2500,128,32,0.1,0.005350124969213029
2500,256,32,0.1,0.005350124969213029
5000,32,32,0.1,0.005414971170105525
5000,64,32,0.1,0.005504579635072032
5000,128,32,0.1,0.005318092570599635
5000,256,32,0.1,0.005318092570599635
100,32,64,0.1,0.007060211876813756
100,64,64,0.1,0.006413795657783503
100,128,64,0.1,0.006059476197406254
100,256,64,0.1,0.006059476197406254
500,32,64,0.1,0.0059022826381209485
500,64,64,0.1,0.005722324036350049
500,128,64,0.1,0.005505101863472222
500,256,64,0.1,0.005505101863472222
1000,32,64,0.1,0.005682222869107802
1000,64,64,0.1,0.005617103330513199
1000,128,64,0.1,0.005418202335992767
1000,256,64,0.1,0.005418202335992767
2500,32,64,0.1,0.0055082343243836596
2500,64,64,0.1,0.005544401643312915
2500,128,64,0.1,0.005353333473638852
2500,256,64,0.1,0.005353333473638852
5000,32,64,0.1,0.005414971170105525
5000,64,64,0.1,0.005500593885188046
5000,128,64,0.1,0.005307834186102257
5000,256,64,0.1,0.005307834186102257
100,32,8,0.5,0.011433174732064523
100,64,8,0.5,0.012313300922888775
100,128,8,0.5,0.012197922925911493
100,256,8,0.5,0.012197922925911493
500,32,8,0.5,0.0108441331920186
500,64,8,0.5,0.011627558756379476
500,128,8,0.5,0.011410174337999143
500,256,8,0.5,0.011410174337999143
1000,32,8,0.5,0.010646877110883026
1000,64,8,0.5,0.011502446021364481
1000,128,8,0.5,0.011259001403562043
1000,256,8,0.5,0.011259001403562043
2500,32,8,0.5,0.010517726940761104
2500,64,8,0.5,0.011358254630791953
2500,128,8,0.5,0.01108661494178079
2500,256,8,0.5,0.01108661494178079
5000,32,8,0.5,0.010437053354644033
5000,64,8,0.5,0.011296931976147074
5000,128,8,0.5,0.010947419527772471
5000,256,8,0.5,0.010947419527772471
100,32,16,0.5,0.011942920669915215
100,64,16,0.5,0.01164969911482234
100,128,16,0.5,0.011681550694570612
100,256,16,0.5,0.011681550694570612
500,32,16,0.5,0.011307054858880079
500,64,16,0.5,0.01137892292810665
500,128,16,0.5,0.011471925226092777
500,256,16,0.5,0.011471925226092777
1000,32,16,0.5,0.011205912937704156
1000,64,16,0.5,0.011344342831153795
1000,128,16,0.5,0.011429476246349931
1000,256,16,0.5,0.011429476246349931
2500,32,16,0.5,0.011065098764585382
2500,64,16,0.5,0.011284242605506005
2500,128,16,0.5,0.011371294358906955
